Date, Open, High, Low, Close
06/12/18, 7673.87, 7708.25, 7669.53, 7703.79
06/11/18, 7647.23, 7677.29, 7642.87, 7659.93
06/08/18, 7607.73, 7653.57, 7595.15, 7645.51
06/07/18, 7697.41, 7697.41, 7597.66, 7635.07
06/06/18, 7652.81, 7691.65, 7622.32, 7689.24
06/05/18, 7621.36, 7644.48, 7602.38, 7637.86
06/04/18, 7570.08, 7607.17, 7561.20, 7606.46
06/01/18, 7487.66, 7557.38, 7487.23, 7554.33
05/31/18, 7455.58, 7492.42, 7431.41, 7442.12
05/30/18, 7428.41, 7473.81, 7423.67, 7462.45
05/29/18, 7398.51, 7435.13, 7354.29, 7396.59
05/25/18, 7422.20, 7452.85, 7415.58, 7433.85
05/24/18, 7421.99, 7435.38, 7357.50, 7424.43
05/23/18, 7335.03, 7426.78, 7334.62, 7425.96
05/22/18, 7420.85, 7432.53, 7370.33, 7378.46
05/21/18, 7406.34, 7431.82, 7368.21, 7394.04
05/18/18, 7364.34, 7381.16, 7343.97, 7354.34
05/17/18, 7379.58, 7425.39, 7350.46, 7382.47
05/16/18, 7356.22, 7413.32, 7356.16, 7398.30
05/15/18, 7361.30, 7363.52, 7320.97, 7351.63
05/14/18, 7429.45, 7458.42, 7401.89, 7411.32
05/11/18, 7393.97, 7417.67, 7372.26, 7402.88
05/10/18, 7355.90, 7414.15, 7353.63, 7404.97
05/09/18, 7281.53, 7344.80, 7259.06, 7339.91
05/08/18, 7255.34, 7278.81, 7224.70, 7266.90
05/07/18, 7241.82, 7291.74, 7235.76, 7265.21
05/04/18, 7065.67, 7228.26, 7057.89, 7209.62
05/03/18, 7065.03, 7112.59, 6991.14, 7088.15
05/02/18, 7138.45, 7169.46, 7094.72, 7100.90
05/01/18, 7053.65, 7133.27, 7036.18, 7130.70
04/30/18, 7133.95, 7169.81, 7065.41, 7066.27
04/27/18, 7195.52, 7197.16, 7083.95, 7119.80
04/26/18, 7080.49, 7143.94, 7055.66, 7118.68
04/25/18, 7009.99, 7030.73, 6926.98, 7003.74
04/24/18, 7160.77, 7171.67, 6961.52, 7007.35
04/23/18, 7173.99, 7195.72, 7094.43, 7128.60
04/20/18, 7220.64, 7222.99, 7123.48, 7146.13
04/19/18, 7258.61, 7277.45, 7215.18, 7238.06
04/18/18, 7292.38, 7319.58, 7259.90, 7295.24
04/17/18, 7215.12, 7298.59, 7206.55, 7281.10
04/16/18, 7153.87, 7178.51, 7115.85, 7156.28
04/13/18, 7179.62, 7183.63, 7078.14, 7106.65
04/12/18, 7112.02, 7166.00, 7105.09, 7140.25
04/11/18, 7055.00, 7128.54, 7055.00, 7069.03
04/10/18, 7060.99, 7117.98, 7014.88, 7094.30
04/09/18, 6971.44, 7074.95, 6944.96, 6950.34
04/06/18, 6999.57, 7066.64, 6877.76, 6915.11
04/05/18, 7099.25, 7112.38, 7036.62, 7076.55
04/04/18, 6811.77, 7059.29, 6811.77, 7042.11
04/03/18, 6924.35, 6963.71, 6835.23, 6941.28
04/02/18, 7016.17, 7044.71, 6805.96, 6870.12
03/29/18, 6984.65, 7120.47, 6935.78, 7063.44
03/28/18, 6978.30, 7036.09, 6901.07, 6949.23
03/27/18, 7255.47, 7255.54, 6963.68, 7008.81
03/26/18, 7125.20, 7225.84, 7022.34, 7220.54
03/23/18, 7170.68, 7194.31, 6992.66, 6992.67
03/22/18, 7257.55, 7303.19, 7164.38, 7166.68
03/21/18, 7347.50, 7415.66, 7325.35, 7345.29
03/20/18, 7353.25, 7380.74, 7331.23, 7364.30
03/19/18, 7419.20, 7421.23, 7285.27, 7344.24
03/16/18, 7504.37, 7514.21, 7473.68, 7481.99
03/15/18, 7509.24, 7525.44, 7463.18, 7481.74
03/14/18, 7539.78, 7544.89, 7473.90, 7496.81
03/13/18, 7627.52, 7637.27, 7492.98, 7511.01
03/12/18, 7581.04, 7609.10, 7563.44, 7588.32
03/09/18, 7475.98, 7560.81, 7469.03, 7560.81
03/08/18, 7422.77, 7435.01, 7391.50, 7427.95
03/07/18, 7311.73, 7403.79, 7311.73, 7396.65
03/06/18, 7366.61, 7378.03, 7319.68, 7372.01
03/05/18, 7222.89, 7350.07, 7205.31, 7330.70
03/02/18, 7099.54, 7267.19, 7084.83, 7257.87
03/01/18, 7274.75, 7307.84, 7117.66, 7180.56
02/28/18, 7371.41, 7386.80, 7273.01, 7273.01
02/27/18, 7416.17, 7438.09, 7330.35, 7330.35
02/26/18, 7373.30, 7421.85, 7360.25, 7421.46
02/23/18, 7261.35, 7337.83, 7232.50, 7337.39
02/22/18, 7252.47, 7280.93, 7194.84, 7210.09
02/21/18, 7258.48, 7338.64, 7218.10, 7218.23
02/20/18, 7209.03, 7295.94, 7206.00, 7234.31
02/16/18, 7236.52, 7303.26, 7226.38, 7239.47
02/15/18, 7200.75, 7256.93, 7130.39, 7256.43
02/14/18, 6979.24, 7152.05, 6977.07, 7143.62
02/13/18, 6942.16, 7025.68, 6938.16, 7013.51
02/12/18, 6936.68, 7023.62, 6879.69, 6981.96
02/09/18, 6863.34, 6917.01, 6630.67, 6874.49
02/08/18, 7067.30, 7073.99, 6776.77, 6777.16
02/07/18, 7086.20, 7170.34, 7051.53, 7051.98
02/06/18, 6837.56, 7126.55, 6824.82, 7115.88
02/05/18, 7165.96, 7277.35, 6967.53, 6967.53
02/02/18, 7347.59, 7364.43, 7238.18, 7240.95
02/01/18, 7377.17, 7441.09, 7362.28, 7385.86
01/31/18, 7443.25, 7453.98, 7381.13, 7411.48
01/30/18, 7388.89, 7433.65, 7373.99, 7402.48
01/29/18, 7484.47, 7500.60, 7455.55, 7466.51
01/26/18, 7448.33, 7505.77, 7431.22, 7505.77
01/25/18, 7457.94, 7458.53, 7388.58, 7411.16
01/24/18, 7474.16, 7486.32, 7376.75, 7415.06
01/23/18, 7424.95, 7465.40, 7423.18, 7460.29
01/22/18, 7338.04, 7408.03, 7332.81, 7408.03
01/19/18, 7312.00, 7336.38, 7297.28, 7336.38
01/18/18, 7293.65, 7313.90, 7276.11, 7296.05
01/17/18, 7257.77, 7309.36, 7229.32, 7298.28
01/16/18, 7307.19, 7330.33, 7205.93, 7223.69
01/12/18, 7208.17, 7265.26, 7205.18, 7261.06
01/11/18, 7168.73, 7211.78, 7163.23, 7211.78
01/10/18, 7129.83, 7154.24, 7111.52, 7153.57
01/09/18, 7174.19, 7181.14, 7148.30, 7163.58
01/08/18, 7135.38, 7161.35, 7124.09, 7157.39
01/05/18, 7105.74, 7137.04, 7097.08, 7136.56
01/04/18, 7089.50, 7098.05, 7072.38, 7077.91
01/03/18, 7017.07, 7069.15, 7016.70, 7065.53
01/02/18, 6937.65, 7006.91, 6924.08, 7006.90
12/29/17, 6952.61, 6954.98, 6903.39, 6903.39
12/28/17, 6953.38, 6954.81, 6936.75, 6950.16
12/27/17, 6941.45, 6955.38, 6931.34, 6939.34
12/26/17, 6928.92, 6942.14, 6915.56, 6936.25
12/22/17, 6958.02, 6962.26, 6944.44, 6959.96
12/21/17, 6972.88, 6992.63, 6961.20, 6965.36
12/20/17, 6991.26, 6991.25, 6935.42, 6960.96
12/19/17, 6991.25, 6995.88, 6951.49, 6963.85
12/18/17, 6980.40, 7003.89, 6975.54, 6994.76
12/15/17, 6871.55, 6945.82, 6871.45, 6936.58
12/14/17, 6887.39, 6901.13, 6851.63, 6856.53
12/13/17, 6880.41, 6897.62, 6871.87, 6875.80
12/12/17, 6872.72, 6884.81, 6856.30, 6862.32
12/11/17, 6847.64, 6879.80, 6844.88, 6875.08
12/08/17, 6859.94, 6870.48, 6831.61, 6840.08
12/07/17, 6785.74, 6829.28, 6778.20, 6812.84
12/06/17, 6742.07, 6787.42, 6734.13, 6776.38
12/05/17, 6759.14, 6836.45, 6752.32, 6762.21
12/04/17, 6897.14, 6899.23, 6770.69, 6775.37
12/01/17, 6844.04, 6872.18, 6737.16, 6847.59
11/30/17, 6852.80, 6888.65, 6838.48, 6873.97
11/29/17, 6907.28, 6908.33, 6793.95, 6824.39
11/28/17, 6893.72, 6914.19, 6866.21, 6912.36
11/27/17, 6889.91, 6897.43, 6867.90, 6878.52
11/24/17, 6878.11, 6890.02, 6873.74, 6889.16
11/22/17, 6869.53, 6874.52, 6859.28, 6867.36
11/21/17, 6820.55, 6862.66, 6820.02, 6862.48
11/20/17, 6789.28, 6795.83, 6779.48, 6790.71
11/17/17, 6794.45, 6797.75, 6777.43, 6782.79
11/16/17, 6742.34, 6806.67, 6742.34, 6793.29
11/15/17, 6700.68, 6725.32, 6667.31, 6706.21
11/14/17, 6733.87, 6743.63, 6709.27, 6737.87
11/13/17, 6727.39, 6766.30, 6723.43, 6757.60
11/10/17, 6736.39, 6757.34, 6727.34, 6750.94
11/09/17, 6737.45, 6758.93, 6687.28, 6750.05
11/08/17, 6764.85, 6791.66, 6753.34, 6789.12
11/07/17, 6785.44, 6795.52, 6750.34, 6767.78
11/06/17, 6763.30, 6790.66, 6763.17, 6786.44
11/03/17, 6737.09, 6765.14, 6712.93, 6764.44
11/02/17, 6709.39, 6719.97, 6677.55, 6714.94
11/01/17, 6758.64, 6759.66, 6691.48, 6716.53
10/31/17, 6713.71, 6737.75, 6705.79, 6727.67
10/30/17, 6693.77, 6727.39, 6677.15, 6698.96
10/27/17, 6635.03, 6708.13, 6625.78, 6701.26
10/26/17, 6567.59, 6582.76, 6550.03, 6556.77
10/25/17, 6587.22, 6600.65, 6517.93, 6563.89
10/24/17, 6598.60, 6611.91, 6582.06, 6598.43
10/23/17, 6641.57, 6641.57, 6581.15, 6586.83
10/20/17, 6633.37, 6640.03, 6622.92, 6629.05
10/19/17, 6583.70, 6605.29, 6558.53, 6605.07
10/18/17, 6634.26, 6635.52, 6613.55, 6624.22
10/17/17, 6621.42, 6628.60, 6613.21, 6623.66
10/16/17, 6622.55, 6632.50, 6607.03, 6624.00
10/13/17, 6613.21, 6616.58, 6602.19, 6605.80
10/12/17, 6594.76, 6613.50, 6586.32, 6591.51
10/11/17, 6586.73, 6604.21, 6577.98, 6603.55
10/10/17, 6602.49, 6608.30, 6561.78, 6587.25
10/09/17, 6597.37, 6599.34, 6572.44, 6579.73
10/06/17, 6566.95, 6590.18, 6566.84, 6590.18
10/05/17, 6552.87, 6587.21, 6547.65, 6585.36
10/04/17, 6521.96, 6546.46, 6513.12, 6534.63
10/03/17, 6523.74, 6532.18, 6509.71, 6531.71
10/02/17, 6506.08, 6527.22, 6484.14, 6516.72
09/29/17, 6461.28, 6497.98, 6454.85, 6495.96
09/28/17, 6437.96, 6456.23, 6427.66, 6453.45
09/27/17, 6414.37, 6472.65, 6405.35, 6453.26
09/26/17, 6391.85, 6405.00, 6364.57, 6380.16
09/25/17, 6403.11, 6408.06, 6343.96, 6370.59
09/22/17, 6401.44, 6429.54, 6400.82, 6426.92
09/21/17, 6448.57, 6448.57, 6405.30, 6422.69
09/20/17, 6459.74, 6466.05, 6414.23, 6456.04
09/19/17, 6465.57, 6467.79, 6446.75, 6461.32
09/18/17, 6460.10, 6477.77, 6438.41, 6454.64
09/15/17, 6426.16, 6464.27, 6419.65, 6448.47
09/14/17, 6439.46, 6455.32, 6424.04, 6429.08
09/13/17, 6440.72, 6460.42, 6433.20, 6460.19
09/12/17, 6448.81, 6455.02, 6429.54, 6454.28
09/11/17, 6411.18, 6439.11, 6410.71, 6432.26
09/08/17, 6389.65, 6391.41, 6354.96, 6360.19
09/07/17, 6402.94, 6413.07, 6379.81, 6397.87
09/06/17, 6394.35, 6407.40, 6356.20, 6393.31
09/05/17, 6414.82, 6426.52, 6334.59, 6375.57
09/01/17, 6442.17, 6449.65, 6417.87, 6435.33
08/31/17, 6385.80, 6435.27, 6383.58, 6428.66
08/30/17, 6308.68, 6374.48, 6303.57, 6368.31
08/29/17, 6228.90, 6311.26, 6228.73, 6301.89
08/28/17, 6286.01, 6292.26, 6267.85, 6283.02
08/25/17, 6293.81, 6308.72, 6257.10, 6265.64
08/24/17, 6294.82, 6302.84, 6244.57, 6271.33
08/23/17, 6263.47, 6291.30, 6263.28, 6278.41
08/22/17, 6241.21, 6302.84, 6241.21, 6297.48
08/21/17, 6216.32, 6226.93, 6177.18, 6213.13
08/18/17, 6222.46, 6254.22, 6193.38, 6216.53
08/17/17, 6322.72, 6334.23, 6221.91, 6221.91
08/16/17, 6348.11, 6374.56, 6330.27, 6345.11
08/15/17, 6350.51, 6350.74, 6324.75, 6333.01
08/14/17, 6306.11, 6346.82, 6305.55, 6340.23
08/11/17, 6222.18, 6266.90, 6216.19, 6256.56
08/10/17, 6312.65, 6318.28, 6214.41, 6216.87
08/09/17, 6322.92, 6355.04, 6309.44, 6352.33
08/08/17, 6373.33, 6423.34, 6355.88, 6370.46
08/07/17, 6361.06, 6386.03, 6356.23, 6383.77
08/04/17, 6350.79, 6361.49, 6329.73, 6351.56
08/03/17, 6366.24, 6368.53, 6331.14, 6340.34
08/02/17, 6393.10, 6394.21, 6313.43, 6362.65
08/01/17, 6372.16, 6375.75, 6345.75, 6362.94
07/31/17, 6394.69, 6396.59, 6338.78, 6348.12
07/28/17, 6350.27, 6379.69, 6337.22, 6374.68
07/27/17, 6459.76, 6460.84, 6318.62, 6382.19
07/26/17, 6425.93, 6432.38, 6416.30, 6422.75
07/25/17, 6407.59, 6425.44, 6396.88, 6412.17
07/24/17, 6387.82, 6417.70, 6380.60, 6410.81
07/21/17, 6383.05, 6388.78, 6365.12, 6387.75
07/20/17, 6396.46, 6398.26, 6365.68, 6390.00
07/19/17, 6363.24, 6387.73, 6362.18, 6385.04
07/18/17, 6304.82, 6344.55, 6291.07, 6344.31
07/17/17, 6320.35, 6330.97, 6307.34, 6314.43
07/14/17, 6289.08, 6321.76, 6278.70, 6312.47
07/13/17, 6269.10, 6281.45, 6251.26, 6274.44
07/12/17, 6238.90, 6265.64, 6236.82, 6261.17
07/11/17, 6171.25, 6200.58, 6149.87, 6193.30
07/10/17, 6156.03, 6191.27, 6141.83, 6176.39
07/07/17, 6111.21, 6164.94, 6111.22, 6153.08
07/06/17, 6109.60, 6127.98, 6081.96, 6089.46
07/05/17, 6122.06, 6163.62, 6100.42, 6150.86
07/03/17, 6173.29, 6177.36, 6106.12, 6110.06
06/30/17, 6166.84, 6170.63, 6129.03, 6140.42
06/29/17, 6215.49, 6216.60, 6087.81, 6144.35
06/28/17, 6173.10, 6238.29, 6144.80, 6234.41
06/27/17, 6227.90, 6234.32, 6146.62, 6146.62
06/26/17, 6292.73, 6303.44, 6233.43, 6247.15
06/23/17, 6234.35, 6269.37, 6218.78, 6265.25
06/22/17, 6239.15, 6257.68, 6221.97, 6236.69
06/21/17, 6202.75, 6236.66, 6200.86, 6233.95
06/20/17, 6229.62, 6234.01, 6186.94, 6188.03
06/19/17, 6196.85, 6243.31, 6194.00, 6239.01
06/16/17, 6154.28, 6161.56, 6125.50, 6151.76
06/15/17, 6127.05, 6170.15, 6107.85, 6165.50
06/14/17, 6237.46, 6237.53, 6153.55, 6194.89
06/13/17, 6206.11, 6226.41, 6180.03, 6220.37
06/12/17, 6153.56, 6183.81, 6110.66, 6175.46
06/09/17, 6330.25, 6341.69, 6137.68, 6207.92
06/08/17, 6311.73, 6324.06, 6282.93, 6321.76
06/07/17, 6290.44, 6302.78, 6267.18, 6297.38
06/06/17, 6281.88, 6304.21, 6269.86, 6275.06
06/05/17, 6305.47, 6310.62, 6292.15, 6295.68
06/02/17, 6261.59, 6308.76, 6253.77, 6305.80
06/01/17, 6215.91, 6247.07, 6200.45, 6246.83
05/31/17, 6221.63, 6221.98, 6164.07, 6198.52
05/30/17, 6204.18, 6217.13, 6200.41, 6203.19
05/26/17, 6207.04, 6211.52, 6196.66, 6210.19
05/25/17, 6183.02, 6217.34, 6174.52, 6205.26
05/24/17, 6154.18, 6166.09, 6139.34, 6163.02
05/23/17, 6149.55, 6150.91, 6121.79, 6138.71
05/22/17, 6098.25, 6135.92, 6097.24, 6133.62
05/19/17, 6070.23, 6106.55, 6070.23, 6083.70
05/18/17, 5998.46, 6073.45, 5996.82, 6055.13
05/17/17, 6108.62, 6122.87, 6009.48, 6011.24
05/16/17, 6160.52, 6170.16, 6139.10, 6169.87
05/15/17, 6128.11, 6153.04, 6124.79, 6149.67
05/12/17, 6119.27, 6122.84, 6105.42, 6121.23
05/11/17, 6110.05, 6120.20, 6075.68, 6115.96
05/10/17, 6121.64, 6131.64, 6103.87, 6129.14
05/09/17, 6111.82, 6133.00, 6107.59, 6120.59
05/08/17, 6100.66, 6106.12, 6083.06, 6102.66
05/05/17, 6091.69, 6100.76, 6067.16, 6100.76
05/04/17, 6075.06, 6080.82, 6054.32, 6075.34
05/03/17, 6075.04, 6076.96, 6053.28, 6072.55
05/02/17, 6102.51, 6102.72, 6081.56, 6095.37
05/01/17, 6067.56, 6100.73, 6061.35, 6091.60
04/28/17, 6072.87, 6074.04, 6040.71, 6047.61
04/27/17, 6038.47, 6050.70, 6031.59, 6048.94
04/26/17, 6028.12, 6040.90, 6021.72, 6025.23
04/25/17, 6004.16, 6036.02, 6002.65, 6025.49
04/24/17, 5979.96, 5989.91, 5970.25, 5983.82
04/21/17, 5919.02, 5919.23, 5899.43, 5910.52
04/20/17, 5887.87, 5926.23, 5880.19, 5916.78
04/19/17, 5874.43, 5894.68, 5856.34, 5863.03
04/18/17, 5838.59, 5860.04, 5828.57, 5849.47
04/17/17, 5821.55, 5856.79, 5818.20, 5856.79
04/13/17, 5828.37, 5856.54, 5805.15, 5805.15
04/12/17, 5863.59, 5868.09, 5830.44, 5836.16
04/11/17, 5871.16, 5878.94, 5819.28, 5866.77
04/10/17, 5883.44, 5907.85, 5865.56, 5880.93
04/07/17, 5873.94, 5892.07, 5855.51, 5877.81
04/06/17, 5870.52, 5889.58, 5856.22, 5878.95
04/05/17, 5911.92, 5936.39, 5856.26, 5864.48
04/04/17, 5878.76, 5901.39, 5878.77, 5898.61
04/03/17, 5917.31, 5928.93, 5867.73, 5894.68
03/31/17, 5905.63, 5927.81, 5901.77, 5911.74
03/30/17, 5896.15, 5916.77, 5894.00, 5914.34
03/29/17, 5875.35, 5900.87, 5870.93, 5897.55
03/28/17, 5836.50, 5888.69, 5828.86, 5875.14
03/27/17, 5776.33, 5849.20, 5769.39, 5840.37
03/24/17, 5839.33, 5858.95, 5807.84, 5828.74
03/23/17, 5812.31, 5842.82, 5806.98, 5817.69
03/22/17, 5790.59, 5825.68, 5781.81, 5821.64
03/21/17, 5923.43, 5928.06, 5790.73, 5793.83
03/20/17, 5898.81, 5915.12, 5888.12, 5901.53
03/17/17, 5898.58, 5912.61, 5890.42, 5901.00
03/16/17, 5907.86, 5911.48, 5887.24, 5900.76
03/15/17, 5869.97, 5911.20, 5858.16, 5900.05
03/14/17, 5860.07, 5860.50, 5831.88, 5856.82
03/13/17, 5863.48, 5877.43, 5860.84, 5875.78
03/10/17, 5867.16, 5872.60, 5835.44, 5861.73
03/09/17, 5834.67, 5852.54, 5812.08, 5838.81
03/08/17, 5838.44, 5860.63, 5832.63, 5837.55
03/07/17, 5836.12, 5859.77, 5826.32, 5833.93
03/06/17, 5846.42, 5857.74, 5827.46, 5849.17
03/03/17, 5854.27, 5870.75, 5841.47, 5870.75
03/02/17, 5897.01, 5897.01, 5856.31, 5861.22
03/01/17, 5874.86, 5911.79, 5865.79, 5904.03
02/28/17, 5852.79, 5855.07, 5817.22, 5825.44
02/27/17, 5835.04, 5861.90, 5827.00, 5861.90
02/24/17, 5802.33, 5845.31, 5800.55, 5845.31
02/23/17, 5866.82, 5866.96, 5809.55, 5835.51
02/22/17, 5857.56, 5864.41, 5848.28, 5860.63
02/21/17, 5850.20, 5867.89, 5847.50, 5865.95
02/17/17, 5807.31, 5838.58, 5800.80, 5838.58
02/16/17, 5823.01, 5835.15, 5796.71, 5814.90
02/15/17, 5777.90, 5821.95, 5776.69, 5819.44
02/14/17, 5756.51, 5783.09, 5748.73, 5782.57
02/13/17, 5753.19, 5770.98, 5751.92, 5763.96
02/10/17, 5726.18, 5743.43, 5717.42, 5734.13
02/09/17, 5688.02, 5722.71, 5685.15, 5715.18
02/08/17, 5662.95, 5686.96, 5649.39, 5682.45
02/07/17, 5674.86, 5689.60, 5664.82, 5674.22
02/06/17, 5656.95, 5668.20, 5650.26, 5663.55
02/03/17, 5650.73, 5666.84, 5647.58, 5666.77
02/02/17, 5627.15, 5656.01, 5616.41, 5636.20
02/01/17, 5654.51, 5662.11, 5621.03, 5642.65
01/31/17, 5592.87, 5615.15, 5576.09, 5614.79
01/30/17, 5635.86, 5636.09, 5578.76, 5613.71
01/27/17, 5664.88, 5667.44, 5643.90, 5660.78
01/26/17, 5666.28, 5669.61, 5647.65, 5655.18
01/25/17, 5635.86, 5658.59, 5634.33, 5656.34
01/24/17, 5568.27, 5606.53, 5558.49, 5600.96
01/23/17, 5546.64, 5564.14, 5522.69, 5552.94
01/20/17, 5556.87, 5574.35, 5542.23, 5555.33
01/19/17, 5560.61, 5571.53, 5528.37, 5540.08
01/18/17, 5546.94, 5555.98, 5534.77, 5555.65
01/17/17, 5555.16, 5557.05, 5527.22, 5538.73
01/13/17, 5557.57, 5584.26, 5557.20, 5574.12
01/12/17, 5542.56, 5550.67, 5496.82, 5547.49
01/11/17, 5550.72, 5564.08, 5524.03, 5563.65
01/10/17, 5536.54, 5564.25, 5528.11, 5551.82
01/09/17, 5527.57, 5541.08, 5517.14, 5531.82
01/06/17, 5499.08, 5536.52, 5482.81, 5521.06
01/05/17, 5474.39, 5495.85, 5464.36, 5487.94
01/04/17, 5440.91, 5482.35, 5440.24, 5477.00
01/03/17, 5425.62, 5452.57, 5397.99, 5429.08
12/30/16, 5440.17, 5441.90, 5371.89, 5383.12
12/29/16, 5437.51, 5450.63, 5415.18, 5432.09
12/28/16, 5497.44, 5498.91, 5434.70, 5438.56
12/27/16, 5470.76, 5512.37, 5469.60, 5487.44
12/23/16, 5441.76, 5462.69, 5441.76, 5462.69
12/22/16, 5472.01, 5472.01, 5432.77, 5447.42
12/21/16, 5482.63, 5486.26, 5465.31, 5471.43
12/20/16, 5473.53, 5489.47, 5471.71, 5483.94
12/19/16, 5441.20, 5483.42, 5436.54, 5457.44
12/16/16, 5467.82, 5474.59, 5426.01, 5437.16
12/15/16, 5443.51, 5485.12, 5439.39, 5456.85
12/14/16, 5465.69, 5476.25, 5425.73, 5436.67
12/13/16, 5433.57, 5486.75, 5430.72, 5463.83
12/12/16, 5428.22, 5434.90, 5394.42, 5412.54
12/09/16, 5436.11, 5450.16, 5427.13, 5444.50
12/08/16, 5394.15, 5425.52, 5389.09, 5417.36
12/07/16, 5322.67, 5397.93, 5307.31, 5393.76
12/06/16, 5317.74, 5333.99, 5299.94, 5333.00
12/05/16, 5283.58, 5321.09, 5269.57, 5308.89
12/02/16, 5249.02, 5274.54, 5239.27, 5255.65
12/01/16, 5323.88, 5326.34, 5238.21, 5251.11
11/30/16, 5391.35, 5393.15, 5323.68, 5323.68
11/29/16, 5370.98, 5403.86, 5360.56, 5379.92
11/28/16, 5387.92, 5396.27, 5364.91, 5368.81
11/25/16, 5388.49, 5398.92, 5379.28, 5398.92
11/23/16, 5366.55, 5380.68, 5350.68, 5380.68
11/22/16, 5384.75, 5392.26, 5365.60, 5386.35
11/21/16, 5336.78, 5369.82, 5334.16, 5368.86
11/18/16, 5340.97, 5346.80, 5315.53, 5321.51
11/17/16, 5295.07, 5334.05, 5288.16, 5333.97
11/16/16, 5253.73, 5299.63, 5251.88, 5294.58
11/15/16, 5241.35, 5287.06, 5236.25, 5275.62
11/14/16, 5246.33, 5247.17, 5192.05, 5218.40
11/11/16, 5191.82, 5241.08, 5179.64, 5237.11
11/10/16, 5283.48, 5302.68, 5145.32, 5208.80
11/09/16, 5143.86, 5258.99, 5143.86, 5251.07
11/08/16, 5154.99, 5214.16, 5145.30, 5193.49
11/07/16, 5128.99, 5169.41, 5122.77, 5166.17
11/04/16, 5034.41, 5087.51, 5034.41, 5046.37
11/03/16, 5104.70, 5115.06, 5053.52, 5058.41
11/02/16, 5147.27, 5156.70, 5097.56, 5105.57
11/01/16, 5199.77, 5201.13, 5112.32, 5153.58
10/31/16, 5205.09, 5206.70, 5186.56, 5189.13
10/28/16, 5203.70, 5232.35, 5178.76, 5190.10
10/27/16, 5272.19, 5274.12, 5211.75, 5215.97
10/26/16, 5256.40, 5280.85, 5237.05, 5250.27
10/25/16, 5306.47, 5310.27, 5278.57, 5283.40
10/24/16, 5290.31, 5311.50, 5289.23, 5309.83
10/21/16, 5238.65, 5259.13, 5225.76, 5257.40
10/20/16, 5238.20, 5252.10, 5216.05, 5241.83
10/19/16, 5240.33, 5253.83, 5234.25, 5246.41
10/18/16, 5255.32, 5264.27, 5239.44, 5243.84
10/17/16, 5213.69, 5219.98, 5196.03, 5199.82
10/14/16, 5241.26, 5258.88, 5213.37, 5214.16
10/13/16, 5200.30, 5228.26, 5169.76, 5213.33
10/12/16, 5247.91, 5257.18, 5228.77, 5239.02
10/11/16, 5321.82, 5321.82, 5227.43, 5246.79
10/10/16, 5318.46, 5340.52, 5317.73, 5328.67
10/07/16, 5314.92, 5315.65, 5266.81, 5292.40
10/06/16, 5306.59, 5315.73, 5281.47, 5306.85
10/05/16, 5305.28, 5330.81, 5304.06, 5316.02
10/04/16, 5313.49, 5323.60, 5271.70, 5289.66
10/03/16, 5300.29, 5308.60, 5281.95, 5300.87
09/30/16, 5288.87, 5325.88, 5277.88, 5312.00
09/29/16, 5311.31, 5317.00, 5254.52, 5269.15
09/28/16, 5312.73, 5320.62, 5284.84, 5318.55
09/27/16, 5254.18, 5306.81, 5251.32, 5305.71
09/26/16, 5275.73, 5282.27, 5254.96, 5257.49
09/23/16, 5327.43, 5329.72, 5301.63, 5305.75
09/22/16, 5323.26, 5342.88, 5320.93, 5339.52
09/21/16, 5263.65, 5299.40, 5233.94, 5295.18
09/20/16, 5256.19, 5265.18, 5235.43, 5241.35
09/19/16, 5263.55, 5281.07, 5222.91, 5235.03
09/16/16, 5238.71, 5248.60, 5218.97, 5244.57
09/15/16, 5178.10, 5254.78, 5176.25, 5249.69
09/14/16, 5160.21, 5201.34, 5159.55, 5173.77
09/13/16, 5181.14, 5195.02, 5131.27, 5155.25
09/12/16, 5098.03, 5217.88, 5097.80, 5211.89
09/09/16, 5217.95, 5225.93, 5125.91, 5125.91
09/08/16, 5269.96, 5271.01, 5248.41, 5259.48
09/07/16, 5274.23, 5287.61, 5261.91, 5283.93
09/06/16, 5259.99, 5275.91, 5244.00, 5275.91
09/02/16, 5249.66, 5263.39, 5231.02, 5249.90
09/01/16, 5218.28, 5229.94, 5189.35, 5227.21
08/31/16, 5216.42, 5219.89, 5191.18, 5213.22
08/30/16, 5229.88, 5241.63, 5205.61, 5222.99
08/29/16, 5223.80, 5245.12, 5222.34, 5232.33
08/26/16, 5219.05, 5253.39, 5191.86, 5218.92
08/25/16, 5207.61, 5230.59, 5201.65, 5212.20
08/24/16, 5254.42, 5262.99, 5205.64, 5217.69
08/23/16, 5265.78, 5275.74, 5257.90, 5260.08
08/22/16, 5231.46, 5252.13, 5224.63, 5244.60
08/19/16, 5229.87, 5245.81, 5217.65, 5238.38
08/18/16, 5226.45, 5243.17, 5221.84, 5240.15
08/17/16, 5228.44, 5230.09, 5197.23, 5228.66
08/16/16, 5247.96, 5248.26, 5226.78, 5227.11
08/15/16, 5242.18, 5271.35, 5241.15, 5262.02
08/12/16, 5219.66, 5233.34, 5215.55, 5232.89
08/11/16, 5222.15, 5235.29, 5211.25, 5228.40
08/10/16, 5227.95, 5227.96, 5193.80, 5204.58
08/09/16, 5216.21, 5238.54, 5214.95, 5225.48
08/08/16, 5223.54, 5228.40, 5202.18, 5213.14
08/05/16, 5190.71, 5227.23, 5186.25, 5221.12
